4.570279108799998,0
4.570279108799998,0.717449
4.570279108799998,1.71759
4.570279108799998,2.71759
4.570279108799998,3.71812
4.570279108799998,4.71804
4.570279108799998,5.71811
4.570279108799998,6.71809
4.570279108799998,7.71759
4.570279108799998,8.7176
4.120458321600001,9.7181
4.570279108799998,10.7176
4.570279108799998,11.7176
4.120458321600001,12.7176
4.120458321600001,13.7183
4.570279108799998,14.7176
4.570279108799998,15.7176
4.120458321600001,16.7176
4.570279108799998,17.7176
4.570279108799998,18.7176
4.570279108799998,19.7181
4.570279108799998,20.7181
4.120458321600001,21.7181
4.120458321600001,22.7181
4.120458321600001,23.7181
4.570279108799998,24.7181
5.020099895999998,25.7181
4.570279108799998,26.7176
4.570279108799998,27.7176
4.570279108799998,28.7176
4.570279108799998,29.7176
4.570279108799998,30.7181
4.570279108799998,31.7181
4.570279108799998,32.7181
4.570279108799998,33718
5.020099895999998,34.7181
5.020099895999998,35.7181
5.020099895999998,36.7181
4.570279108799998,37.7181
5.020099895999998,38.7181
5.020099895999998,39.7181
4.570279108799998,40718
5.020099895999998,41.7181
4.570279108799998,42.7181
5.020099895999998,43.7181
5.020099895999998,44.7181
5.020099895999998,45.7181
4.570279108799998,46.7181
5.020099895999998,47718
5.020099895999998,48718
5.020099895999998,49.7176
5.020099895999998,50.7173
5.020099895999998,51718
5.020099895999998,52.7181
5.020099895999998,53.7181
5.469920683199998,54.7181
5.469920683199998,55.7181
5.020099895999998,56.7181
5.020099895999998,57.7181
5.469920683199998,58.7176
5.469920683199998,59.7176
5.469920683199998,60.7176
5.919741470399998,61.7176
5.469920683199998,62.7176
5.469920683199998,63.7176
5.469920683199998,64.7176
5.469920683199998,65.7176
5.469920683199998,66.7176
5.919741470399998,67.7176
6.369562257599998,68.7181
5.919741470399998,69.7176
5.919741470399998,70.7181
6.369562257599998,71.7176
6.369562257599998,72.7181
5.919741470399998,73.7176
6.369562257599998,74.7176
5.919741470399998,75.7176
5.919741470399998,76.7176
5.919741470399998,77.7176
5.919741470399998,78.7176
6.369562257599998,79.7176
6.369562257599998,80.7176
6.369562257599998,81.7181
6.819383044799999,82.7176
6.369562257599998,83.7176
6.369562257599998,84.7174
5.919741470399998,85.7176
6.369562257599998,86.7181
6.369562257599998,87.7181
6.369562257599998,88718
6.369562257599998,89.7181
6.369562257599998,90718
5.919741470399998,91.7181
5.919741470399998,92.7181
5.919741470399998,93.7176
6.819383044799999,94.7181
6.369562257599998,95.7176
6.369562257599998,96.7181
6.819383044799999,97.7176
5.919741470399998,98718
5.919741470399998,99.7173
5.919741470399998,100718
6.369562257599998,101718
6.369562257599998,102718
6.369562257599998,103718
6.369562257599998,104718
6.369562257599998,105718
5.919741470399998,106718
6.369562257599998,107718
5.919741470399998,108718
6.369562257599998,109718
6.369562257599998,110718
6.369562257599998,111718
5.919741470399998,112718
6.369562257599998,113718
5.919741470399998,114718
5.919741470399998,115718
5.919741470399998,116718
6.369562257599998,117718
6.369562257599998,118718
6.369562257599998,119718
6.369562257599998,120718
6.369562257599998,121718
6.369562257599998,122718
6.369562257599998,123718
6.369562257599998,124718
6.819383044799999,125718
6.369562257599998,126718
6.819383044799999,127718
5.919741470399998,128718
5.919741470399998,129718
6.369562257599998,130718
5.469920683199998,131718
6.819383044799999,132718
6.819383044799999,133718
5.919741470399998,134718
6.819383044799999,135718
6.819383044799999,136718
6.369562257599998,137718
6.369562257599998,138718
6.819383044799999,139718
6.369562257599998,140718
6.369562257599998,141718
6.369562257599998,142718
6.369562257599998,143718
6.369562257599998,144718
6.819383044799999,145718
6.369562257599998,146718
6.369562257599998,147718
6.369562257599998,148718
6.819383044799999,149718
6.369562257599998,150718
6.819383044799999,151718
6.369562257599998,152718
6.819383044799999,153718
6.369562257599998,154718
6.819383044799999,155718
6.819383044799999,156718
6.369562257599998,157718
6.819383044799999,158718
7.269203831999999,159718
6.819383044799999,160718
7.269203831999999,161718
6.819383044799999,162718
6.819383044799999,163718
6.819383044799999,164718
6.819383044799999,165718
6.819383044799999,166718
7.269203831999999,167718
6.819383044799999,168718
6.369562257599998,169718
7.269203831999999,170718
6.819383044799999,171718
6.819383044799999,172718
6.819383044799999,173718
7.269203831999999,174718
6.819383044799999,175718
6.819383044799999,176718
7.269203831999999,177718
7.269203831999999,178718
7.269203831999999,179718
7.269203831999999,180718
7.269203831999999,181718
7.269203831999999,182718
7.269203831999999,183718
7.269203831999999,184718
7.269203831999999,185718
7.269203831999999,186718
7.719024619199999,187718
6.819383044799999,188718
7.269203831999999,189718
7.269203831999999,190718
7.269203831999999,191718
7.269203831999999,192718
7.719024619199999,193718
7.269203831999999,194718
7.719024619199999,195718
7.269203831999999,196718
8.1688454064,197718
8.1688454064,198718
7.269203831999999,199718
7.269203831999999,200718
8.1688454064,201718
7.719024619199999,202718
8.1688454064,203718
7.719024619199999,204718
7.719024619199999,205718
8.1688454064,206718
7.719024619199999,207718
7.719024619199999,208718
7.269203831999999,209718
7.719024619199999,210718
7.719024619199999,211718
7.719024619199999,212718
7.719024619199999,213718
7.719024619199999,214718
8.1688454064,215718
8.1688454064,216718
8.1688454064,217718
8.1688454064,218718
7.719024619199999,219718
8.1688454064,220718
7.719024619199999,221718
8.1688454064,222718
7.719024619199999,223718
8.1688454064,224718
7.719024619199999,225718
8.1688454064,226718
8.1688454064,227718
8.1688454064,228718
8.1688454064,229718
8.1688454064,230718
8.6186661936,231718
8.1688454064,232718
8.1688454064,233718
8.1688454064,234718
8.6186661936,235718
8.1688454064,236718
8.6186661936,237718
8.1688454064,238717
8.1688454064,239718
8.1688454064,240718
8.6186661936,241718
8.6186661936,242718
8.6186661936,243718
8.6186661936,244718
8.6186661936,245718
8.6186661936,246718
8.6186661936,247718
8.6186661936,248718
8.6186661936,249718
8.6186661936,250718
8.6186661936,251718
9.0684869808,252718
9.0684869808,253718
9.0684869808,254718
8.6186661936,255718
8.6186661936,256718
9.0684869808,257718
9.0684869808,258718
9.0684869808,259718
9.0684869808,260718
9.518307768,261718
9.518307768,262718
9.0684869808,263718
9.0684869808,264718
9.518307768,265718
9.0684869808,266718
9.0684869808,267718
9.0684869808,268718
9.0684869808,269718
9.518307768,270718
8.6186661936,271718
9.518307768,272718
9.518307768,273718
9.0684869808,274718
9.518307768,275718
9.518307768,276718
9.0684869808,277718
9.518307768,278718
9.0684869808,279718
9.0684869808,280718
9.0684869808,281718
9.0684869808,282718
9.0684869808,283718
9.518307768,284718
9.518307768,285718
9.518307768,286718
9.0684869808,287718
9.0684869808,288718
9.0684869808,289718
9.518307768,290718
9.9681285552,291718
9.518307768,292718
9.518307768,293718
9.9681285552,294718
9.518307768,295718
9.518307768,296718
9.518307768,297718
9.518307768,298718
9.9681285552,299718
9.518307768,300718
9.9681285552,301718
9.518307768,302718
9.9681285552,303718
10.4179493424,304718
9.9681285552,305718
9.0684869808,306718
9.9681285552,307718
9.9681285552,308718
9.518307768,309718
9.9681285552,310718
9.9681285552,311718
9.9681285552,312718
9.9681285552,313718
9.518307768,314718
9.9681285552,315718
9.9681285552,316718
9.9681285552,317718
9.9681285552,318718
9.9681285552,319718
9.9681285552,320718
9.9681285552,321718
9.9681285552,322718
10.4179493424,323718
9.9681285552,324718
9.9681285552,325718
10.4179493424,326718
9.9681285552,327718
9.9681285552,328718
10.4179493424,329718
10.4179493424,330718
10.4179493424,331718
10.8677701296,332718
10.4179493424,333718
10.4179493424,334718
10.8677701296,335718
